gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_022000,7.786097304177598,-8.454999979267804,NA,NA
Acropora_022001,7.652912270279798,-18.358181230775898,NA,NA
Acropora_022003,4.307173845126898,-19.72694831430746,NA,NA
Acropora_022017,-1.5711267691131385,3.2890772225857248,NA,NA
Acropora_022027,1.6077495580862957,-8.390853174416,WASH complex subunit,WASH complex subunit
Acropora_022031,1.5321169298163793,-5.940547436485954,"the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta- arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as signaling scaffold for MAPK pathways such as MAPK1 3 (ERK1 2). ERK1 2 activated by the beta- arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin- mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1 2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src SRC to internalized NK1R resulting in ERK1 2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as signaling scaffold for the AKT1 pathway. Is involved in alpha- thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1- stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN","the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta- arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as signaling scaffold for MAPK pathways such as MAPK1 3 (ERK1 2). ERK1 2 activated by the beta- arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin- mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1 2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src SRC to internalized NK1R resulting in ERK1 2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as signaling scaffold for the AKT1 pathway. Is involved in alpha- thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1- stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN"
Acropora_022046,-1.309946973194503,6.624981944312329,Restriction endonuclease,Restriction endonuclease
Acropora_022060,3.579698560489768,-10.74063938821205,Protein tyrosine kinase,Protein tyrosine kinase
Acropora_022061,2.1442664598834624,-6.322847634587837,"ADAM metallopeptidase with thrombospondin type 1 motif, 7","ADAM metallopeptidase with thrombospondin type 1 motif, 7"
Acropora_022064,1.0405238624099937,-13.98652723556797,G-protein coupled receptor activity,G-protein coupled receptor activity
Acropora_022069,2.1730149560613925,-6.256169335516236,Ligand for members of the frizzled family of seven transmembrane receptors,Ligand for members of the frizzled family of seven transmembrane receptors
Acropora_022094,1.6563599525712143,-4.260595262105022,NA,NA
Acropora_022098,-2.035098309135796,6.685711106906076,UFM1 transferase activity,UFM1 transferase activity
Acropora_022116,1.0549284070505658,-1.4121238211951066,NA,NA
Acropora_022152,-2.3416495516975835,6.400277865084456,Electron transfer flavoprotein subunit,Electron transfer flavoprotein subunit
Acropora_022173,-2.834397099896395,2.8040876214813326,Rhomboid domain containing 1,Rhomboid domain containing 1
Acropora_022177,1.6459724465715901,-6.19763188128352,mRNA-containing ribonucleoprotein complex export from nucleus,mRNA-containing ribonucleoprotein complex export from nucleus
Acropora_022190,-1.42816539233153,5.875668169773774,NA,NA
Acropora_022194,-1.0588547159477553,1.687789265546551,28 kDa A-kinase anchor,28 kDa A-kinase anchor
Acropora_022196,-1.2322418708921512,3.6170231685203604,"Tyrosine kinase, catalytic domain","Tyrosine kinase, catalytic domain"
Acropora_022221,-3.6442656918094083,3.0428195522172894,member RAS oncogene family,member RAS oncogene family
Acropora_022246,-1.1908924687312359,3.451588348157186,biological adhesion,biological adhesion
Acropora_022251,-2.3506636024082734,6.685692254031972,NA,NA
Acropora_022254,2.436087477303694,-4.371350659826428,NA,NA
Acropora_022285,-1.0442051572209943,12.525932181808633,"This is a component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain. This protein may mediate formation of the complex between cytochromes c and c1","This is a component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain. This protein may mediate formation of the complex between cytochromes c and c1"
Acropora_022287,1.52070811656752,-5.809343310913237,Rho guanyl-nucleotide exchange factor activity,Rho guanyl-nucleotide exchange factor activity
Acropora_022291,1.2435375587354407,-2.277659138642414,somatostatin receptor activity,somatostatin receptor activity
Acropora_022295,1.608719046094708,-2.072798360948115,NA,NA
Acropora_022304,-1.6431294717444027,4.47106907431951,deadenylation-dependent decapping of nuclear-transcribed mRNA,deadenylation-dependent decapping of nuclear-transcribed mRNA
Acropora_022348,1.0945310974155575,-1.8824899758638818,NA,NA
Acropora_022364,-2.3177730336289564,6.994441550779169,-,-
Acropora_022365,-6.063203181454775,12.325565931678424,-,-
Acropora_022389,-1.9547790152183502,4.4785310742841995,ubiquitin-like protein ligase activity,ubiquitin-like protein ligase activity
Acropora_022399,-1.1356474476706735,6.78059581098901,"ATPase activity, coupled to transmembrane movement of substances","ATPase activity, coupled to transmembrane movement of substances"
Acropora_022410,1.8821418643704475,-4.1291362426621,"Microtubule associated monooxygenase, calponin and LIM domain containing","Microtubule associated monooxygenase, calponin and LIM domain containing"
Acropora_022419,-2.022858683076906,1.9342945283352488,"regulation of ATP-dependent microtubule motor activity, plus-end-directed","regulation of ATP-dependent microtubule motor activity, plus-end-directed"
Acropora_022422,-1.2909157876502044,8.455750112919853,"splicing factor 3b, subunit 5","splicing factor 3b, subunit 5"
Acropora_022425,2.181385816764443,-3.2832909242462316,NA,NA
Acropora_022453,-1.3263759011056575,1.4386963208062602,protein monoubiquitination,protein monoubiquitination
Acropora_022467,-1.4796376815202572,5.398316463212245,positive regulation of protein monoubiquitination,positive regulation of protein monoubiquitination
Acropora_022469,1.6368519951796414,-1.2791746613574628,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity
Acropora_022476,1.0130934018538538,-2.790392401052774,ATP-binding cassette sub-family A,ATP-binding cassette sub-family A
Acropora_022491,1.3142305146434465,-7.28226479016349,NA,NA
Acropora_022494,3.3983782797515087,-6.326739267474842,aryl hydrocarbon receptor activity,aryl hydrocarbon receptor activity
Acropora_022518,-3.3960417302128807,6.321897250551982,NA,NA
Acropora_022519,-1.4145204296817335,5.156234041052608,mitochondrion organization,mitochondrion organization
Acropora_022527,1.5171850639451938,-1.3210951433505473,NA,NA
Acropora_022535,1.5099404924182218,-5.883770659076957,ATP binding,ATP binding
Acropora_022536,1.5526156040458878,-1.163755020884548,belongs to the actin family,belongs to the actin family
Acropora_022546,2.009328247413902,-3.2926480735258385,kinetochore binding,kinetochore binding
Acropora_022550,1.998997619508877,-4.0047432588192695,PLAC8 family,PLAC8 family
Acropora_022555,1.314311409460423,-12.798730216376672,Helicase with zinc finger,Helicase with zinc finger
Acropora_022561,1.1607436364676973,-7.54525430026343,Helicase with zinc finger,Helicase with zinc finger
Acropora_022562,2.202162004429969,-11.917090121589334,nuclear receptor transcription coactivator activity,nuclear receptor transcription coactivator activity
Acropora_022572,-3.1129443025739834,4.635408713492489,NA,NA
Acropora_022592,-1.8611021634368552,1.3338945060337026,Ubiquitin homologues,Ubiquitin homologues
Acropora_022601,-1.7347953794303517,4.433373489159266,phosphomannomutase activity,phosphomannomutase activity
